ToolName,TOOL_ID,Run,DATA_QUALITY,EQPType,LOT_ID,LogicalRecipeID,LotPurposeType,LotType,MachineRecipeID,PhysicalRecipeID,PortID,ProcessOpNum,ProductGrpID,ProductID,RECIPE_ID,RouteID,Technology,WAFER_ID,OunhHslCRwIRilo,iezpXSIRyQ,GPTmghByqMSY,pZXcGFNpzPf,BmpcKiosIw,XnKsCBLOqH,GEErHMkWtLOrD,ATisLDMDDfZrI,ZhitvZfLGQzyC,SwpYipezsdueC,YiAwOaAhwskZcEfg,CxPgKZCqQsFtMQZdEkFTQ,EcBnlzqiTwFxSSBTvYsYOOaCax,UYmpqidlVJQGSXnENDNUVUTbp,QveHzspDQenotLMRwWdjK,tzEiBNrESroInUjAStFCzgiCYU,OeFBBIdvVlvVTeDufgEbQZtuB,TyPUktVeQlH,ArsbiQzICA,ueAWtcWKJJ,WLGtKKqZiN,YffEHvEJjM,TNfKYBQBdc,ETYSQPkJNbQsmWtwf,dCEQyYYpj,taQyPEGv,dSqlDZohVx,pIzvhgujbH,XAsiHMsvPv,RUNSjtpEAy,YATWcaRqpB,nJdvUmCcjI,NACdQXDDBP,NyUITkJtCGK,QesumGN,ETcatZBXS,RnVvcKsHhDEyb,tMqophNywoUtXsGZAeVHBvtFjuyM,WTcLPnkDtRwBuCou,CalcStepSeq,CalcLoopSeq,new_timestamp
A,A,62370,92.74,A,F,A,Process Lot,Production,B,B,A,B,C,C,A,C,C,22,54.0,0.98,1.0,1.0,4.25,314.0,120.0,133.0,154.0,138.0,4.0,3.0,0.0,7.0,5.87,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.0,207.0,2.43,0.738,4921.0,1.0,0.0,0.0,2.0,1001.0,2001.0,0.74,21.0,5300.0,88.0,1890.0,75.0,11.0,11.0,2023-03-22
A,A,62370,92.74,A,F,A,Process Lot,Production,B,B,A,B,C,C,A,C,C,22,84.0,0.98,1.0,1.0,4.22,318.0,120.0,133.0,154.0,138.0,3.0,3.0,0.0,7.0,5.86,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.0,207.0,2.39,0.738,4921.0,1.0,0.0,0.0,2.0,1001.0,2003.0,0.74,22.0,1300.0,88.0,1890.0,75.0,12.0,12.0,2023-03-22
A,A,62370,92.74,A,F,A,Process Lot,Production,B,B,A,B,C,C,A,C,C,22,102.0,0.98,1.0,1.0,4.19,327.0,120.0,133.0,154.0,138.0,3.0,3.0,0.0,7.0,5.85,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.0,207.0,2.43,0.738,4921.0,1.0,0.0,0.0,2.0,1001.0,2003.0,0.74,22.0,4300.0,88.0,1890.0,75.0,12.0,12.0,2023-03-22
A,A,62370,92.74,A,F,A,Process Lot,Production,B,B,A,B,C,C,A,C,C,22,118.0,0.98,1.0,1.0,4.18,327.0,120.0,133.0,154.0,138.0,3.0,3.0,0.0,6.99,5.85,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.0,207.0,2.43,0.738,4921.0,1.0,0.0,0.0,2.0,1002.0,2003.0,0.74,23.0,2400.0,88.0,1890.0,75.0,13.0,13.0,2023-03-22
A,A,62370,92.74,A,F,A,Process Lot,Production,B,B,A,B,C,C,A,C,C,22,128.0,0.98,1.0,1.0,4.22,439.0,120.0,133.0,154.0,137.0,7.0,3.0,0.0,6.99,5.85,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.0,206.0,2.43,0.738,4921.0,1.0,0.0,0.0,2.0,1001.0,2003.0,0.74,23.0,4400.0,88.0,1890.0,75.0,13.0,13.0,2023-03-22
A,A,62370,92.74,A,F,A,Process Lot,Production,B,B,A,B,C,C,A,C,C,22,138.0,0.98,1.0,1.0,2.62,457.0,120.0,133.0,154.0,137.0,3.0,3.0,0.0,7.0,5.85,0.0,9.49,13.0,0.0,0.13,0.0,0.0,0.0,166.0,2.43,0.738,4921.0,1.0,0.0,0.0,1.0,95.0,242.0,0.74,24.0,1500.0,88.0,1890.0,75.0,14.0,14.0,2023-03-22
A,A,62370,92.74,A,F,A,Process Lot,Production,B,B,A,B,C,C,A,C,C,22,143.0,0.98,1.0,1.0,1.46,359.0,120.0,133.0,153.0,136.0,3.0,3.0,0.0,7.0,5.86,0.0,9.49,13.0,0.0,0.06,0.0,0.0,0.0,133.0,2.43,0.738,4921.0,1.0,0.0,0.0,0.0,1.0,0.0,0.74,24.0,3600.0,88.0,1890.0,75.0,14.0,14.0,2023-03-22
A,A,62370,92.74,A,F,A,Process Lot,Production,B,B,A,B,C,C,A,C,C,22,146.0,0.98,1.0,1.0,0.98,334.0,120.0,133.0,153.0,136.0,3.0,3.0,0.0,7.0,5.86,0.0,9.49,13.0,0.0,0.06,0.0,0.0,0.01,116.0,2.43,0.738,4921.0,1.0,0.0,0.0,0.0,0.0,0.0,0.74,-2.0,0.0,88.0,1890.0,75.0,15.0,15.0,2023-03-22
A,A,62371,97.92,A,F,A,Process Lot,Production,B,B,A,B,C,C,A,C,C,25,139.0,0.98,1.0,1.0,10.36,329.0,120.0,130.0,145.0,125.0,3.0,3.0,0.0,7.0,5.85,0.0,9.49,13.0,96.0,14.98,0.0,0.0,0.0,159.0,2.39,0.738,4922.0,1.0,0.0,50.0,6.0,991.0,1762.0,0.74,4.0,1600.0,88.0,225.0,75.0,3.0,3.0,2023-03-22
A,A,62371,97.92,A,F,A,Process Lot,Production,B,B,A,B,C,C,A,C,C,25,155.0,0.98,1.0,1.0,4.32,316.0,120.0,134.0,157.0,139.0,4.0,3.0,0.0,7.0,5.88,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.0,209.0,2.39,0.738,4922.0,1.0,0.0,0.0,2.0,1001.0,2004.0,0.74,21.0,1100.0,89.0,1890.0,75.0,12.0,12.0,2023-03-22
A,A,62371,97.92,A,F,A,Process Lot,Production,B,B,A,B,C,C,A,C,C,25,155.0,0.98,1.0,1.0,4.32,316.0,120.0,134.0,157.0,139.0,4.0,3.0,0.0,7.0,5.88,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.0,209.0,2.39,0.738,4922.0,1.0,0.0,0.0,2.0,1001.0,2003.0,0.74,21.0,2300.0,89.0,1890.0,75.0,12.0,12.0,2023-03-22
A,A,62371,97.92,A,F,A,Process Lot,Production,B,B,A,B,C,C,A,C,C,25,157.0,0.98,1.0,1.0,4.3,315.0,120.0,134.0,157.0,139.0,4.0,3.0,0.0,7.0,5.87,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.0,209.0,2.39,0.738,4922.0,0.0,0.0,0.0,2.0,1002.0,2003.0,0.74,21.0,3500.0,89.0,1890.0,75.0,12.0,12.0,2023-03-22
A,A,62371,97.92,A,F,A,Process Lot,Production,B,B,A,B,C,C,A,C,C,25,157.0,0.98,1.0,1.0,4.25,315.0,120.0,135.0,157.0,139.0,4.0,3.0,0.0,7.0,5.86,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.0,207.0,2.39,0.738,4922.0,1.0,0.0,0.0,2.0,1001.0,2003.0,0.74,21.0,5300.0,89.0,1890.0,75.0,12.0,12.0,2023-03-22
A,A,62371,97.92,A,F,A,Process Lot,Production,B,B,A,B,C,C,A,C,C,25,159.0,0.98,1.0,1.0,4.25,316.0,120.0,135.0,157.0,139.0,3.0,3.0,0.0,7.0,5.86,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.01,207.0,2.39,0.738,4922.0,1.0,0.0,0.0,2.0,1001.0,2003.0,0.74,22.0,700.0,89.0,1890.0,75.0,13.0,13.0,2023-03-22
A,A,62371,97.92,A,F,A,Process Lot,Production,B,B,A,B,C,C,A,C,C,25,159.0,0.98,1.0,1.0,4.23,317.0,120.0,135.0,157.0,139.0,3.0,3.0,0.0,7.0,5.86,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.01,207.0,2.39,0.738,4922.0,1.0,0.0,0.0,2.0,1002.0,2003.0,0.74,22.0,2100.0,89.0,1890.0,75.0,13.0,13.0,2023-03-22
A,A,62371,97.92,A,F,A,Process Lot,Production,B,B,A,B,C,C,A,C,C,25,160.0,0.98,1.0,1.0,4.21,325.0,120.0,135.0,157.0,139.0,4.0,3.0,0.0,7.0,5.85,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.01,207.0,2.39,0.738,4922.0,1.0,0.0,0.0,2.0,1002.0,2001.0,0.74,22.0,3900.0,89.0,1890.0,75.0,13.0,13.0,2023-03-22
A,A,62371,97.92,A,F,A,Process Lot,Production,B,B,A,B,C,C,A,C,C,25,158.0,0.98,1.0,1.0,4.2,327.0,120.0,135.0,157.0,138.0,3.0,3.0,0.0,7.0,5.86,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.0,207.0,2.39,0.738,4922.0,1.0,0.0,0.0,2.0,1001.0,2003.0,0.74,23.0,900.0,89.0,1890.0,75.0,14.0,14.0,2023-03-22
A,A,62371,97.92,A,F,A,Process Lot,Production,B,B,A,B,C,C,A,C,C,25,157.0,0.98,1.0,1.0,4.19,327.0,120.0,135.0,157.0,138.0,6.0,3.0,0.0,7.0,5.85,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.0,207.0,2.39,0.738,4922.0,1.0,0.0,0.0,2.0,1001.0,2003.0,0.74,23.0,2900.0,89.0,1890.0,75.0,14.0,14.0,2023-03-22
A,A,62371,97.92,A,F,A,Process Lot,Production,B,B,A,B,C,C,A,C,C,25,160.0,0.98,1.0,1.0,4.21,444.0,120.0,135.0,157.0,138.0,7.0,3.0,0.0,7.0,5.85,0.0,9.49,13.0,111.0,16.06,127.0,0.0,0.01,202.0,2.39,0.738,4922.0,1.0,0.0,0.0,1.0,1045.0,2003.0,0.74,24.0,0.0,89.0,1890.0,75.0,15.0,15.0,2023-03-22
A,A,62371,97.92,A,F,A,Process Lot,Production,B,B,A,B,C,C,A,C,C,25,158.0,0.98,1.0,1.0,2.36,400.0,120.0,135.0,157.0,137.0,3.0,3.0,0.0,7.0,5.86,0.0,9.49,13.0,0.0,0.1,0.0,0.0,0.01,156.0,2.39,0.738,4922.0,1.0,0.0,0.0,0.0,19.0,67.0,0.74,24.0,2100.0,89.0,1890.0,75.0,15.0,15.0,2023-03-22
A,A,62371,97.92,A,F,A,Process Lot,Production,B,B,A,B,C,C,A,C,C,25,161.0,0.98,1.0,1.0,1.46,358.0,120.0,135.0,156.0,137.0,3.0,3.0,0.0,7.0,5.86,0.0,9.49,13.0,0.0,0.06,0.0,0.0,0.01,131.0,2.39,0.738,4922.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,24.0,3900.0,89.0,1890.0,75.0,15.0,15.0,2023-03-22
A,A,62372,95.83,A,G,A,Process Lot,Production,B,B,B,A,D,D,A,D,D,2,135.0,0.98,1.0,1.0,10.5,330.0,120.0,124.0,124.0,120.0,3.0,3.0,0.0,7.0,5.87,0.0,9.49,13.0,96.0,15.01,0.0,0.0,0.01,157.0,2.39,0.738,4923.0,1.0,0.0,112.0,30.0,970.0,1445.0,0.74,4.0,1000.0,89.0,225.0,75.0,2.0,2.0,2023-03-22
A,A,62372,95.83,A,G,A,Process Lot,Production,B,B,B,A,D,D,A,D,D,2,11.0,0.98,1.0,1.0,4.33,313.0,121.0,131.0,147.0,139.0,4.0,3.0,0.0,7.0,5.93,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.0,206.0,2.39,0.738,4923.0,1.0,0.0,0.0,2.0,1001.0,2003.0,0.74,21.0,1300.0,89.0,1890.0,75.0,10.0,10.0,2023-03-22
A,A,62372,95.83,A,G,A,Process Lot,Production,B,B,B,A,D,D,A,D,D,2,10.0,0.98,1.0,1.0,4.27,312.0,121.0,131.0,147.0,139.0,4.0,3.0,0.0,7.0,5.91,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.01,206.0,2.39,0.738,4923.0,1.0,0.0,0.0,2.0,1001.0,2003.0,0.74,21.0,3200.0,89.0,1890.0,75.0,10.0,10.0,2023-03-22
A,A,62372,95.83,A,G,A,Process Lot,Production,B,B,B,A,D,D,A,D,D,2,11.0,0.98,1.0,1.0,4.24,312.0,121.0,131.0,147.0,139.0,3.0,3.0,0.0,7.0,5.89,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.0,205.0,2.39,0.738,4923.0,1.0,0.0,0.0,2.0,1001.0,2003.0,0.74,21.0,5000.0,89.0,1890.0,75.0,10.0,10.0,2023-03-22
A,A,62372,95.83,A,G,A,Process Lot,Production,B,B,B,A,D,D,A,D,D,2,11.0,0.98,1.0,1.0,4.22,313.0,121.0,131.0,147.0,139.0,3.0,3.0,0.0,7.0,5.89,0.0,9.49,13.0,111.0,16.03,126.0,0.0,0.01,205.0,2.39,0.738,4923.0,1.0,0.0,0.0,2.0,1002.0,2001.0,0.74,22.0,900.0,89.0,1890.0,75.0,11.0,11.0,2023-03-22
A,A,62372,95.83,A,G,A,Process Lot,Production,B,B,B,A,D,D,A,D,D,2,11.0,0.98,1.0,1.0,4.22,335.0,121.0,131.0,147.0,139.0,4.0,3.0,0.0,7.0,5.89,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.01,205.0,2.39,0.738,4923.0,1.0,0.0,0.0,2.0,1002.0,2001.0,0.74,22.0,2100.0,89.0,1890.0,75.0,11.0,11.0,2023-03-22
A,A,62372,95.83,A,G,A,Process Lot,Production,B,B,B,A,D,D,A,D,D,2,10.0,0.98,1.0,1.0,4.21,335.0,121.0,131.0,147.0,138.0,4.0,3.0,0.0,7.0,5.88,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.0,206.0,2.39,0.738,4923.0,1.0,0.0,0.0,2.0,1001.0,2001.0,0.74,22.0,2100.0,89.0,1890.0,75.0,11.0,11.0,2023-03-22
A,A,62372,95.83,A,G,A,Process Lot,Production,B,B,B,A,D,D,A,D,D,2,10.0,0.98,1.0,1.0,4.21,335.0,121.0,131.0,147.0,138.0,3.0,3.0,0.0,7.0,5.88,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.0,206.0,2.39,0.738,4923.0,1.0,0.0,0.0,2.0,1001.0,2001.0,0.74,22.0,4000.0,89.0,1890.0,75.0,11.0,11.0,2023-03-22
A,A,62372,95.83,A,G,A,Process Lot,Production,B,B,B,A,D,D,A,D,D,2,17.0,0.98,1.0,1.0,4.19,335.0,121.0,131.0,147.0,138.0,3.0,3.0,0.0,7.0,5.87,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.0,204.0,2.39,0.738,4923.0,1.0,0.0,0.0,2.0,1001.0,2001.0,0.74,23.0,4000.0,89.0,1890.0,75.0,12.0,12.0,2023-03-22
A,A,62372,95.83,A,G,A,Process Lot,Production,B,B,B,A,D,D,A,D,D,2,17.0,0.98,1.0,1.0,4.19,341.0,121.0,131.0,147.0,138.0,3.0,3.0,0.0,7.0,5.87,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.0,204.0,2.39,0.738,4923.0,1.0,0.0,0.0,2.0,1001.0,2003.0,0.74,23.0,1000.0,89.0,1890.0,75.0,12.0,12.0,2023-03-22
A,A,62372,95.83,A,G,A,Process Lot,Production,B,B,B,A,D,D,A,D,D,2,75.0,0.98,1.0,1.0,4.19,341.0,121.0,131.0,147.0,138.0,3.0,3.0,0.0,7.0,5.87,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.01,205.0,2.39,0.738,4923.0,1.0,0.0,0.0,2.0,1002.0,2003.0,0.74,23.0,1000.0,89.0,1890.0,75.0,12.0,12.0,2023-03-22
A,A,62372,95.83,A,G,A,Process Lot,Production,B,B,B,A,D,D,A,D,D,2,75.0,0.98,1.0,1.0,4.19,331.0,121.0,131.0,147.0,138.0,6.0,3.0,0.0,7.0,5.87,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.01,205.0,2.39,0.738,4923.0,1.0,0.0,0.0,2.0,1002.0,2001.0,0.74,23.0,3200.0,89.0,1890.0,75.0,12.0,12.0,2023-03-22
A,A,62372,95.83,A,G,A,Process Lot,Production,B,B,B,A,D,D,A,D,D,2,99.0,0.98,1.0,1.0,4.19,331.0,120.0,131.0,147.0,137.0,6.0,3.0,0.0,7.0,5.86,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.01,205.0,2.39,0.738,4923.0,1.0,0.0,0.0,2.0,1001.0,2001.0,0.74,23.0,3200.0,89.0,1890.0,75.0,12.0,12.0,2023-03-22
A,A,62372,95.83,A,G,A,Process Lot,Production,B,B,B,A,D,D,A,D,D,2,99.0,0.98,1.0,1.0,4.19,500.0,120.0,131.0,148.0,137.0,6.0,3.0,0.0,7.0,5.86,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.01,205.0,2.39,0.738,4923.0,1.0,0.0,0.0,2.0,1001.0,2131.0,0.74,23.0,100.0,89.0,1890.0,75.0,12.0,12.0,2023-03-22
A,A,62372,95.83,A,G,A,Process Lot,Production,B,B,B,A,D,D,A,D,D,2,115.0,0.98,1.0,1.0,1.89,447.0,121.0,132.0,147.0,137.0,3.0,3.0,0.0,7.0,5.86,0.0,9.49,13.0,0.0,0.06,0.0,0.0,0.0,147.0,2.39,0.738,4923.0,1.0,0.0,0.0,5.0,18.0,34.0,0.74,24.0,2600.0,89.0,1890.0,75.0,13.0,13.0,2023-03-22
A,A,62372,95.83,A,G,A,Process Lot,Production,B,B,B,A,D,D,A,D,D,2,127.0,0.98,1.0,1.0,1.15,353.0,120.0,132.0,147.0,136.0,3.0,3.0,0.0,7.0,5.86,0.0,9.49,13.0,0.0,0.06,0.0,0.0,0.0,122.0,2.39,0.738,4923.0,1.0,0.0,0.0,0.0,0.0,0.0,0.74,24.0,4700.0,89.0,1890.0,75.0,13.0,13.0,2023-03-22
A,A,62373,94.85,A,G,A,Process Lot,Production,B,B,B,A,D,D,A,D,D,4,131.0,0.98,1.0,1.0,10.57,336.0,119.0,127.0,139.0,123.0,3.0,3.0,0.0,7.0,5.85,0.0,9.49,13.0,96.0,15.01,0.0,0.0,0.01,161.0,2.39,0.738,4924.0,1.0,0.0,164.0,22.0,962.0,1179.0,0.74,4.0,1000.0,89.0,225.0,75.0,2.0,2.0,2023-03-22
A,A,62373,94.85,A,G,A,Process Lot,Production,B,B,B,A,D,D,A,D,D,4,11.0,0.98,1.0,1.0,4.39,319.0,120.0,132.0,153.0,138.0,4.0,3.0,0.0,7.0,5.94,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.0,209.0,2.39,0.738,4924.0,1.0,0.0,6.0,5.0,1005.0,2009.0,0.74,20.0,900.0,89.0,1890.0,75.0,9.0,9.0,2023-03-22
A,A,62373,94.85,A,G,A,Process Lot,Production,B,B,B,A,D,D,A,D,D,4,20.0,0.98,1.0,1.0,4.31,315.0,120.0,133.0,153.0,138.0,4.0,3.0,0.0,7.0,5.91,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.0,207.0,2.39,0.738,4924.0,1.0,0.0,5.0,2.0,1002.0,2005.0,0.74,21.0,2000.0,89.0,1890.0,75.0,10.0,10.0,2023-03-22
A,A,62373,94.85,A,G,A,Process Lot,Production,B,B,B,A,D,D,A,D,D,4,48.0,0.98,1.0,1.0,4.27,315.0,120.0,133.0,153.0,138.0,4.0,3.0,0.0,7.0,5.9,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.0,208.0,2.39,0.738,4924.0,1.0,0.0,4.0,2.0,1001.0,2006.0,0.74,21.0,4000.0,89.0,1890.0,75.0,10.0,10.0,2023-03-22
A,A,62373,94.85,A,G,A,Process Lot,Production,B,B,B,A,D,D,A,D,D,4,73.0,0.98,1.0,1.0,4.23,315.0,120.0,133.0,153.0,138.0,4.0,3.0,0.0,7.0,5.89,0.0,9.49,13.0,111.0,16.06,127.0,0.0,0.0,207.0,2.39,0.738,4924.0,1.0,0.0,4.0,2.0,1001.0,2005.0,0.74,22.0,0.0,89.0,1890.0,75.0,11.0,11.0,2023-03-22
A,A,62373,94.85,A,G,A,Process Lot,Production,B,B,B,A,D,D,A,D,D,4,116.0,0.98,1.0,1.0,4.21,335.0,120.0,133.0,153.0,138.0,3.0,3.0,0.0,7.0,5.88,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.0,207.0,2.39,0.738,4924.0,1.0,0.0,4.0,2.0,1001.0,2005.0,0.74,22.0,2700.0,89.0,1890.0,75.0,11.0,11.0,2023-03-22
A,A,62373,94.85,A,G,A,Process Lot,Production,B,B,B,A,D,D,A,D,D,4,130.0,0.98,1.0,1.0,4.2,344.0,120.0,133.0,153.0,138.0,3.0,3.0,0.0,7.0,5.86,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.01,206.0,2.39,0.738,4924.0,1.0,0.0,4.0,2.0,1001.0,2006.0,0.74,23.0,1700.0,89.0,1890.0,75.0,12.0,12.0,2023-03-22
A,A,62373,94.85,A,G,A,Process Lot,Production,B,B,B,A,D,D,A,D,D,4,135.0,0.98,1.0,1.0,4.19,356.0,120.0,133.0,154.0,137.0,7.0,3.0,0.0,7.0,5.86,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.0,207.0,2.39,0.738,4924.0,1.0,0.0,3.0,2.0,1002.0,2004.0,0.74,23.0,3800.0,89.0,1890.0,75.0,12.0,12.0,2023-03-22
A,A,62373,94.85,A,G,A,Process Lot,Production,B,B,B,A,D,D,A,D,D,4,116.0,0.98,1.0,1.0,3.39,496.0,120.0,133.0,154.0,137.0,3.0,3.0,0.0,7.0,5.86,0.0,9.49,13.0,0.0,0.67,0.0,0.0,0.0,185.0,2.39,0.738,4924.0,1.0,0.0,2.0,2.0,327.0,998.0,0.74,24.0,900.0,89.0,1890.0,75.0,13.0,13.0,2023-03-22
A,A,62373,94.85,A,G,A,Process Lot,Production,B,B,B,A,D,D,A,D,D,4,122.0,0.98,1.0,1.0,1.71,432.0,120.0,133.0,153.0,136.0,3.0,3.0,0.0,7.0,5.86,0.0,9.49,13.0,0.0,0.06,0.0,0.0,0.0,142.0,2.39,0.738,4924.0,1.0,0.0,0.0,0.0,5.0,13.0,0.74,24.0,3000.0,89.0,1890.0,75.0,13.0,13.0,2023-03-22
A,A,62373,94.85,A,G,A,Process Lot,Production,B,B,B,A,D,D,A,D,D,4,128.0,0.98,1.0,1.0,1.08,349.0,120.0,133.0,153.0,136.0,3.0,3.0,0.0,7.0,5.86,0.0,9.49,13.0,0.0,0.06,0.0,0.0,0.01,120.0,2.39,0.738,4924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.74,-2.0,0.0,89.0,1890.0,75.0,14.0,14.0,2023-03-22
A,A,62374,96.9,A,G,A,Process Lot,Production,B,B,B,A,D,D,A,D,D,6,103.0,0.98,1.0,1.0,0.43,309.0,120.0,129.0,145.0,124.0,3.0,3.0,0.0,7.0,5.86,0.0,9.49,13.0,0.0,0.06,0.0,0.0,0.0,90.0,2.39,0.738,4925.0,1.0,0.0,0.0,0.0,0.0,0.0,0.74,1.0,0.0,89.0,1890.0,75.0,1.0,1.0,2023-03-22
A,A,62374,96.9,A,G,A,Process Lot,Production,B,B,B,A,D,D,A,D,D,6,136.0,0.98,1.0,1.0,15.24,316.0,120.0,128.0,143.0,122.0,3.0,3.0,0.0,7.0,5.86,0.0,9.49,13.0,96.0,14.98,0.0,0.0,0.0,176.0,2.39,0.738,4925.0,1.0,0.0,0.0,54.0,901.0,0.0,0.74,4.0,500.0,89.0,225.0,75.0,3.0,3.0,2023-03-22
A,A,62374,96.9,A,G,A,Process Lot,Production,B,B,B,A,D,D,A,D,D,6,159.0,0.98,1.0,1.0,4.33,318.0,120.0,134.0,156.0,139.0,4.0,3.0,0.0,7.0,5.91,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.0,209.0,2.39,0.738,4925.0,1.0,0.0,0.0,3.0,1002.0,2003.0,0.74,21.0,1300.0,89.0,1890.0,75.0,12.0,12.0,2023-03-22
A,A,62374,96.9,A,G,A,Process Lot,Production,B,B,B,A,D,D,A,D,D,6,157.0,0.98,1.0,1.0,4.29,318.0,120.0,134.0,156.0,139.0,4.0,3.0,0.0,7.0,5.89,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.0,208.0,2.39,0.738,4925.0,1.0,0.0,0.0,3.0,1002.0,2003.0,0.74,21.0,2700.0,89.0,1890.0,75.0,12.0,12.0,2023-03-22
A,A,62374,96.9,A,G,A,Process Lot,Production,B,B,B,A,D,D,A,D,D,6,157.0,0.98,1.0,1.0,4.25,318.0,120.0,134.0,156.0,139.0,4.0,3.0,0.0,7.0,5.89,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.0,207.0,2.39,0.738,4925.0,1.0,0.0,0.0,3.0,1001.0,2003.0,0.74,21.0,4300.0,89.0,1890.0,75.0,12.0,12.0,2023-03-22
A,A,62374,96.9,A,G,A,Process Lot,Production,B,B,B,A,D,D,A,D,D,6,160.0,0.98,1.0,1.0,4.24,318.0,120.0,134.0,156.0,138.0,3.0,3.0,0.0,7.0,5.89,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.0,208.0,2.39,0.738,4925.0,1.0,0.0,0.0,3.0,1001.0,2003.0,0.74,22.0,200.0,89.0,1890.0,75.0,13.0,13.0,2023-03-22
A,A,62374,96.9,A,G,A,Process Lot,Production,B,B,B,A,D,D,A,D,D,6,159.0,0.98,1.0,1.0,4.22,333.0,120.0,134.0,156.0,138.0,3.0,3.0,0.0,7.0,5.88,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.0,207.0,2.39,0.738,4925.0,1.0,0.0,0.0,3.0,1002.0,2003.0,0.74,22.0,2200.0,89.0,1890.0,75.0,13.0,13.0,2023-03-22
A,A,62374,96.9,A,G,A,Process Lot,Production,B,B,B,A,D,D,A,D,D,6,161.0,0.98,1.0,1.0,4.22,339.0,120.0,134.0,156.0,138.0,3.0,3.0,0.0,7.0,5.87,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.01,207.0,2.39,0.738,4925.0,1.0,0.0,0.0,3.0,1001.0,2003.0,0.74,22.0,4200.0,89.0,1890.0,75.0,13.0,13.0,2023-03-22
A,A,62374,96.9,A,G,A,Process Lot,Production,B,B,B,A,D,D,A,D,D,6,159.0,0.98,1.0,1.0,4.2,344.0,120.0,134.0,156.0,138.0,3.0,3.0,0.0,7.0,5.86,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.01,207.0,2.39,0.738,4925.0,1.0,0.0,0.0,3.0,1002.0,2003.0,0.74,23.0,1200.0,89.0,1890.0,75.0,14.0,14.0,2023-03-22
A,A,62374,96.9,A,G,A,Process Lot,Production,B,B,B,A,D,D,A,D,D,6,160.0,0.98,1.0,1.0,4.21,338.0,120.0,134.0,156.0,137.0,7.0,3.0,0.0,7.0,5.86,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.01,207.0,2.39,0.738,4925.0,1.0,0.0,0.0,2.0,1002.0,2003.0,0.74,23.0,3200.0,89.0,1890.0,75.0,14.0,14.0,2023-03-22
A,A,62374,96.9,A,G,A,Process Lot,Production,B,B,B,A,D,D,A,D,D,6,160.0,0.98,1.0,1.0,4.28,485.0,120.0,134.0,156.0,137.0,3.0,3.0,0.0,7.0,5.86,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.0,204.0,2.39,0.738,4925.0,1.0,0.0,0.0,2.0,774.0,2122.0,0.74,24.0,200.0,89.0,1890.0,75.0,15.0,15.0,2023-03-22
A,A,62374,96.9,A,G,A,Process Lot,Production,B,B,B,A,D,D,A,D,D,6,158.0,0.98,1.0,1.0,2.28,433.0,120.0,134.0,155.0,137.0,3.0,3.0,0.0,7.0,5.86,0.0,9.49,13.0,0.0,0.06,0.0,0.0,0.01,155.0,2.39,0.738,4925.0,1.0,0.0,0.0,0.0,18.0,51.0,0.74,24.0,2200.0,89.0,1890.0,75.0,15.0,15.0,2023-03-22
